"","Gene","F_values","P_values","Genetic.Elements","stage","counts","Sample","logCounts"
"570","BB_0259_-_transglycosylase_SLT_domain-containing_protein",14.1298978509146,0.00537154779804523,"Chromosome","Stationary",703.897,"Stationary Sample 9",2.84750911424967
"571","BB_0259_-_transglycosylase_SLT_domain-containing_protein",14.1298978509146,0.00537154779804523,"Chromosome","Early",842.087,"Early Sample 2",2.92535696283938
"572","BB_0259_-_transglycosylase_SLT_domain-containing_protein",14.1298978509146,0.00537154779804523,"Chromosome","Mid",871.985,"Mid Sample 5",2.94050901420635
"573","BB_0259_-_transglycosylase_SLT_domain-containing_protein",14.1298978509146,0.00537154779804523,"Chromosome","Mid",780.661,"Mid Sample 4",2.89246248356878
"574","BB_0259_-_transglycosylase_SLT_domain-containing_protein",14.1298978509146,0.00537154779804523,"Chromosome","Early",833.302,"Early Sample 3",2.92080242417285
"575","BB_0259_-_transglycosylase_SLT_domain-containing_protein",14.1298978509146,0.00537154779804523,"Chromosome","Stationary",603.198,"Stationary Sample 8",2.78045989289089
"576","BB_0259_-_transglycosylase_SLT_domain-containing_protein",14.1298978509146,0.00537154779804523,"Chromosome","Stationary",565.534,"Stationary Sample 7",2.75245871990428
"577","BB_0260_-_hypothetical_protein",6.23629228358431,0.0342665799478645,"Chromosome","Mid",2617.52,"Mid Sample 6",3.41789000872966
"578","BB_0260_-_hypothetical_protein",6.23629228358431,0.0342665799478645,"Chromosome","Mid",2937.16,"Mid Sample 4",3.46792760509428
"579","BB_0260_-_hypothetical_protein",6.23629228358431,0.0342665799478645,"Chromosome","Mid",3283.87,"Mid Sample 5",3.51638595618183
"580","BB_0260_-_hypothetical_protein",6.23629228358431,0.0342665799478645,"Chromosome","Early",2477.41,"Early Sample 1",3.39399788628008
"581","BB_0260_-_hypothetical_protein",6.23629228358431,0.0342665799478645,"Chromosome","Stationary",2939.21,"Stationary Sample 9",3.4682306165534
"582","BB_0260_-_hypothetical_protein",6.23629228358431,0.0342665799478645,"Chromosome","Stationary",3609.83,"Stationary Sample 7",3.5574867498834
"583","BB_0260_-_hypothetical_protein",6.23629228358431,0.0342665799478645,"Chromosome","Early",2520.95,"Early Sample 2",3.40156423205509
"584","BB_0260_-_hypothetical_protein",6.23629228358431,0.0342665799478645,"Chromosome","Early",2526.88,"Early Sample 3",3.40258461802784
"585","BB_0260_-_hypothetical_protein",6.23629228358431,0.0342665799478645,"Chromosome","Stationary",3830.67,"Stationary Sample 8",3.58327474051035
"586","BB_0262_-_M23_peptidase_domain-containing_protein",10.3560576212181,0.0113325830920751,"Chromosome","Stationary",71.8424,"Stationary Sample 7",1.85638083214124
"587","BB_0262_-_M23_peptidase_domain-containing_protein",10.3560576212181,0.0113325830920751,"Chromosome","Mid",98.4308,"Mid Sample 4",1.99313101486466
"588","BB_0262_-_M23_peptidase_domain-containing_protein",10.3560576212181,0.0113325830920751,"Chromosome","Early",94.6237,"Early Sample 2",1.97599992593793
"589","BB_0262_-_M23_peptidase_domain-containing_protein",10.3560576212181,0.0113325830920751,"Chromosome","Early",68.5351,"Early Sample 1",1.83591305079369
"590","BB_0262_-_M23_peptidase_domain-containing_protein",10.3560576212181,0.0113325830920751,"Chromosome","Stationary",75.2112,"Stationary Sample 9",1.87628251793224
"591","BB_0262_-_M23_peptidase_domain-containing_protein",10.3560576212181,0.0113325830920751,"Chromosome","Mid",120.185,"Mid Sample 6",2.07985026780203
"592","BB_0262_-_M23_peptidase_domain-containing_protein",10.3560576212181,0.0113325830920751,"Chromosome","Mid",132.542,"Mid Sample 5",2.12235351961565
"593","BB_0262_-_M23_peptidase_domain-containing_protein",10.3560576212181,0.0113325830920751,"Chromosome","Stationary",58.9182,"Stationary Sample 8",1.77024947031573
"594","BB_0262_-_M23_peptidase_domain-containing_protein",10.3560576212181,0.0113325830920751,"Chromosome","Early",73.06,"Early Sample 3",1.8636796678759
"595","BB_0270_-_flagellar_biosynthesis_regulator_FlhF",8.66150741550325,0.0170254925829074,"Chromosome","Stationary",514.695,"Stationary Sample 9",2.71154994932078
"596","BB_0270_-_flagellar_biosynthesis_regulator_FlhF",8.66150741550325,0.0170254925829074,"Chromosome","Early",588.781,"Early Sample 2",2.76995378684525
"597","BB_0270_-_flagellar_biosynthesis_regulator_FlhF",8.66150741550325,0.0170254925829074,"Chromosome","Stationary",338.686,"Stationary Sample 7",2.52979724492213
"598","BB_0270_-_flagellar_biosynthesis_regulator_FlhF",8.66150741550325,0.0170254925829074,"Chromosome","Stationary",247.616,"Stationary Sample 8",2.39377870370513
"599","BB_0270_-_flagellar_biosynthesis_regulator_FlhF",8.66150741550325,0.0170254925829074,"Chromosome","Early",619.138,"Early Sample 3",2.79178745993902
"600","BB_0270_-_flagellar_biosynthesis_regulator_FlhF",8.66150741550325,0.0170254925829074,"Chromosome","Early",612.512,"Early Sample 1",2.78711460157981
"601","BB_0270_-_flagellar_biosynthesis_regulator_FlhF",8.66150741550325,0.0170254925829074,"Chromosome","Mid",661.685,"Mid Sample 6",2.82065128956113
"602","BB_0270_-_flagellar_biosynthesis_regulator_FlhF",8.66150741550325,0.0170254925829074,"Chromosome","Mid",564.955,"Mid Sample 4",2.7520138566159
"603","BB_0270_-_flagellar_biosynthesis_regulator_FlhF",8.66150741550325,0.0170254925829074,"Chromosome","Mid",638.889,"Mid Sample 5",2.80542541077977
"604","BB_0279_fliL_flagellar_basal_body-associated_protein_FliL",6.5114302156888,0.0313780742619259,"Chromosome","Early",774.445,"Early Sample 3",2.88899058020411
"605","BB_0279_fliL_flagellar_basal_body-associated_protein_FliL",6.5114302156888,0.0313780742619259,"Chromosome","Early",734.28,"Early Sample 2",2.86586169924427
"606","BB_0279_fliL_flagellar_basal_body-associated_protein_FliL",6.5114302156888,0.0313780742619259,"Chromosome","Mid",768.439,"Mid Sample 6",2.88560939816646
"607","BB_0279_fliL_flagellar_basal_body-associated_protein_FliL",6.5114302156888,0.0313780742619259,"Chromosome","Stationary",513.461,"Stationary Sample 8",2.71050746228963
"608","BB_0279_fliL_flagellar_basal_body-associated_protein_FliL",6.5114302156888,0.0313780742619259,"Chromosome","Mid",757.947,"Mid Sample 5",2.87963883833353
"609","BB_0279_fliL_flagellar_basal_body-associated_protein_FliL",6.5114302156888,0.0313780742619259,"Chromosome","Stationary",702.745,"Stationary Sample 9",2.84679776430419
"610","BB_0279_fliL_flagellar_basal_body-associated_protein_FliL",6.5114302156888,0.0313780742619259,"Chromosome","Stationary",557.033,"Stationary Sample 7",2.74588092460528
"611","BB_0279_fliL_flagellar_basal_body-associated_protein_FliL",6.5114302156888,0.0313780742619259,"Chromosome","Mid",694.641,"Mid Sample 4",2.84176041322217
"612","BB_0279_fliL_flagellar_basal_body-associated_protein_FliL",6.5114302156888,0.0313780742619259,"Chromosome","Early",825.878,"Early Sample 1",2.91691589739298
"613","BB_0286_-_flagellar_protein",8.06864353258851,0.019910426389511,"Chromosome","Early",1144.38,"Early Sample 3",3.05857025915984
"614","BB_0286_-_flagellar_protein",8.06864353258851,0.019910426389511,"Chromosome","Mid",1169.78,"Mid Sample 6",3.06810419185728
"615","BB_0286_-_flagellar_protein",8.06864353258851,0.019910426389511,"Chromosome","Stationary",575.82,"Stationary Sample 8",2.76028674518741
"616","BB_0286_-_flagellar_protein",8.06864353258851,0.019910426389511,"Chromosome","Early",1350.61,"Early Sample 2",3.13052996093928
"617","BB_0286_-_flagellar_protein",8.06864353258851,0.019910426389511,"Chromosome","Mid",1152.2,"Mid Sample 4",3.06152787089051
"618","BB_0286_-_flagellar_protein",8.06864353258851,0.019910426389511,"Chromosome","Mid",1418.93,"Mid Sample 5",3.15196097095882
"619","BB_0286_-_flagellar_protein",8.06864353258851,0.019910426389511,"Chromosome","Stationary",680.145,"Stationary Sample 7",2.83260150974569
"620","BB_0286_-_flagellar_protein",8.06864353258851,0.019910426389511,"Chromosome","Stationary",969.059,"Stationary Sample 9",2.98635021935664
"621","BB_0286_-_flagellar_protein",8.06864353258851,0.019910426389511,"Chromosome","Early",1068.17,"Early Sample 1",3.02864037646272
"622","BB_0306_-_rRNA_small_subunit_methyltransferase_H",6.65692507110424,0.0299810734986972,"Chromosome","Stationary",440.096,"Stationary Sample 9",2.64354742131045
"623","BB_0306_-_rRNA_small_subunit_methyltransferase_H",6.65692507110424,0.0299810734986972,"Chromosome","Mid",543.094,"Mid Sample 5",2.73487500481567
"624","BB_0306_-_rRNA_small_subunit_methyltransferase_H",6.65692507110424,0.0299810734986972,"Chromosome","Stationary",164.082,"Stationary Sample 8",2.21506094101993
"625","BB_0306_-_rRNA_small_subunit_methyltransferase_H",6.65692507110424,0.0299810734986972,"Chromosome","Mid",443.683,"Mid Sample 4",2.64707278876246
"626","BB_0306_-_rRNA_small_subunit_methyltransferase_H",6.65692507110424,0.0299810734986972,"Chromosome","Early",562.271,"Early Sample 2",2.74994568467469
"627","BB_0306_-_rRNA_small_subunit_methyltransferase_H",6.65692507110424,0.0299810734986972,"Chromosome","Stationary",195.458,"Stationary Sample 7",2.29105345059202
"628","BB_0306_-_rRNA_small_subunit_methyltransferase_H",6.65692507110424,0.0299810734986972,"Chromosome","Mid",463.812,"Mid Sample 6",2.66634198075381
"629","BB_0306_-_rRNA_small_subunit_methyltransferase_H",6.65692507110424,0.0299810734986972,"Chromosome","Early",496.655,"Early Sample 1",2.69605481202456
"630","BB_0306_-_rRNA_small_subunit_methyltransferase_H",6.65692507110424,0.0299810734986972,"Chromosome","Early",529.768,"Early Sample 3",2.7240857217167
"631","BB_0315_-_hypothetical_protein",9.74325570554954,0.0130473577608768,"Chromosome","Mid",87.8186,"Mid Sample 6",1.94358650932131
"632","BB_0315_-_hypothetical_protein",9.74325570554954,0.0130473577608768,"Chromosome","Early",83.1984,"Early Sample 3",1.92011497439346
"633","BB_0315_-_hypothetical_protein",9.74325570554954,0.0130473577608768,"Chromosome","Stationary",52.3246,"Stationary Sample 7",1.71870591702111
"634","BB_0315_-_hypothetical_protein",9.74325570554954,0.0130473577608768,"Chromosome","Stationary",60.2264,"Stationary Sample 9",1.77978690423215
"635","BB_0315_-_hypothetical_protein",9.74325570554954,0.0130473577608768,"Chromosome","Stationary",10.66892,"Stationary Sample 8",1.02812045862038
"636","BB_0315_-_hypothetical_protein",9.74325570554954,0.0130473577608768,"Chromosome","Mid",98.0693,"Mid Sample 4",1.99153307539973
"637","BB_0315_-_hypothetical_protein",9.74325570554954,0.0130473577608768,"Chromosome","Early",86.3995,"Early Sample 1",1.93651122919337
"638","BB_0315_-_hypothetical_protein",9.74325570554954,0.0130473577608768,"Chromosome","Early",98.0673,"Early Sample 2",1.99152421841981
"639","BB_0315_-_hypothetical_protein",9.74325570554954,0.0130473577608768,"Chromosome","Mid",98.8145,"Mid Sample 5",1.99482067746147
"640","BB_0316_-_integral_membrane_protein",7.88296025985343,0.0209470386594305,"Chromosome","Stationary",394.395,"Stationary Sample 9",2.59593140047259
"641","BB_0316_-_integral_membrane_protein",7.88296025985343,0.0209470386594305,"Chromosome","Mid",435.809,"Mid Sample 6",2.63929619472616
"642","BB_0316_-_integral_membrane_protein",7.88296025985343,0.0209470386594305,"Chromosome","Stationary",303.091,"Stationary Sample 7",2.48157304059603
"643","BB_0316_-_integral_membrane_protein",7.88296025985343,0.0209470386594305,"Chromosome","Early",556.388,"Early Sample 1",2.74537775469531
"644","BB_0316_-_integral_membrane_protein",7.88296025985343,0.0209470386594305,"Chromosome","Early",587.273,"Early Sample 3",2.76884003452156
"645","BB_0316_-_integral_membrane_protein",7.88296025985343,0.0209470386594305,"Chromosome","Mid",696.444,"Mid Sample 5",2.84288620120686
"646","BB_0316_-_integral_membrane_protein",7.88296025985343,0.0209470386594305,"Chromosome","Mid",698.083,"Mid Sample 4",2.84390706202002
"647","BB_0316_-_integral_membrane_protein",7.88296025985343,0.0209470386594305,"Chromosome","Early",675.048,"Early Sample 2",2.82933465489617
"648","BB_0316_-_integral_membrane_protein",7.88296025985343,0.0209470386594305,"Chromosome","Stationary",187.371,"Stationary Sample 8",2.27270237462768
"649","BB_0317_-_integral_membrane_protein",6.00156850334273,0.0370176795458053,"Chromosome","Stationary",577.605,"Stationary Sample 9",2.7616309440197
"650","BB_0317_-_integral_membrane_protein",6.00156850334273,0.0370176795458053,"Chromosome","Mid",574.577,"Mid Sample 6",2.7593482374356
"651","BB_0317_-_integral_membrane_protein",6.00156850334273,0.0370176795458053,"Chromosome","Early",634.957,"Early Sample 1",2.80274431537852
"652","BB_0317_-_integral_membrane_protein",6.00156850334273,0.0370176795458053,"Chromosome","Stationary",197.869,"Stationary Sample 7",2.2963777589183
"653","BB_0317_-_integral_membrane_protein",6.00156850334273,0.0370176795458053,"Chromosome","Mid",915.66,"Mid Sample 5",2.96173424273466
"654","BB_0317_-_integral_membrane_protein",6.00156850334273,0.0370176795458053,"Chromosome","Stationary",138.313,"Stationary Sample 8",2.14086300124403
"655","BB_0317_-_integral_membrane_protein",6.00156850334273,0.0370176795458053,"Chromosome","Mid",1025.09,"Mid Sample 4",3.01076199689175
"656","BB_0317_-_integral_membrane_protein",6.00156850334273,0.0370176795458053,"Chromosome","Early",776.409,"Early Sample 3",2.89009056101267
"657","BB_0317_-_integral_membrane_protein",6.00156850334273,0.0370176795458053,"Chromosome","Early",834.113,"Early Sample 2",2.92122488990886
"658","BB_0318_-_ABC_transporter_ATP-binding_protein",5.53309325768886,0.0434554536476194,"Chromosome","Mid",958.795,"Mid Sample 4",2.98172576057431
"659","BB_0318_-_ABC_transporter_ATP-binding_protein",5.53309325768886,0.0434554536476194,"Chromosome","Mid",832.458,"Mid Sample 6",2.9203623312734
"660","BB_0318_-_ABC_transporter_ATP-binding_protein",5.53309325768886,0.0434554536476194,"Chromosome","Stationary",841.299,"Stationary Sample 9",2.92495037269697
"661","BB_0318_-_ABC_transporter_ATP-binding_protein",5.53309325768886,0.0434554536476194,"Chromosome","Early",1022.99,"Early Sample 2",3.00987138838856
"662","BB_0318_-_ABC_transporter_ATP-binding_protein",5.53309325768886,0.0434554536476194,"Chromosome","Early",961.135,"Early Sample 3",2.98278439249407
"663","BB_0318_-_ABC_transporter_ATP-binding_protein",5.53309325768886,0.0434554536476194,"Chromosome","Mid",887.888,"Mid Sample 5",2.94835818644338
"664","BB_0318_-_ABC_transporter_ATP-binding_protein",5.53309325768886,0.0434554536476194,"Chromosome","Early",891.662,"Early Sample 1",2.95020025868855
"665","BB_0318_-_ABC_transporter_ATP-binding_protein",5.53309325768886,0.0434554536476194,"Chromosome","Stationary",330.465,"Stationary Sample 7",2.51912546953488
"666","BB_0318_-_ABC_transporter_ATP-binding_protein",5.53309325768886,0.0434554536476194,"Chromosome","Stationary",230.291,"Stationary Sample 8",2.36227696563808
"667","BB_0328_-_family_5_extracellular_solute-binding_protein",7.65106690075961,0.022345209278934,"Chromosome","Stationary",880.419,"Stationary Sample 7",2.9446894063326
"668","BB_0328_-_family_5_extracellular_solute-binding_protein",7.65106690075961,0.022345209278934,"Chromosome","Stationary",1266.91,"Stationary Sample 9",3.10274576414021
"669","BB_0328_-_family_5_extracellular_solute-binding_protein",7.65106690075961,0.022345209278934,"Chromosome","Mid",1313.02,"Mid Sample 6",3.11827134133966
"670","BB_0328_-_family_5_extracellular_solute-binding_protein",7.65106690075961,0.022345209278934,"Chromosome","Early",1925.04,"Early Sample 2",3.28443975805168
"671","BB_0328_-_family_5_extracellular_solute-binding_protein",7.65106690075961,0.022345209278934,"Chromosome","Early",1707.78,"Early Sample 1",3.23243192317974
"672","BB_0328_-_family_5_extracellular_solute-binding_protein",7.65106690075961,0.022345209278934,"Chromosome","Mid",1783.01,"Mid Sample 4",3.25115377891996
"673","BB_0328_-_family_5_extracellular_solute-binding_protein",7.65106690075961,0.022345209278934,"Chromosome","Mid",1206.63,"Mid Sample 5",3.08157411881935
"674","BB_0328_-_family_5_extracellular_solute-binding_protein",7.65106690075961,0.022345209278934,"Chromosome","Stationary",380.987,"Stationary Sample 8",2.58091015697592
"675","BB_0328_-_family_5_extracellular_solute-binding_protein",7.65106690075961,0.022345209278934,"Chromosome","Early",1966.62,"Early Sample 3",3.29372045150742
"676","BB_0331_-_hypothetical_protein",6.51424116116601,0.0313502708886304,"Chromosome","Early",21.1618,"Early Sample 2",1.32555260555691
"677","BB_0331_-_hypothetical_protein",6.51424116116601,0.0313502708886304,"Chromosome","Stationary",61.7873,"Stationary Sample 7",1.79089921769846
"678","BB_0331_-_hypothetical_protein",6.51424116116601,0.0313502708886304,"Chromosome","Early",7.46088,"Early Sample 1",0.872790054899539
"679","BB_0331_-_hypothetical_protein",6.51424116116601,0.0313502708886304,"Chromosome","Stationary",33.4278,"Stationary Sample 9",1.52410779509989
"680","BB_0331_-_hypothetical_protein",6.51424116116601,0.0313502708886304,"Chromosome","Early",8.93321,"Early Sample 3",0.951007543411084
"681","BB_0331_-_hypothetical_protein",6.51424116116601,0.0313502708886304,"Chromosome","Mid",45.751,"Mid Sample 4",1.66040059107428
"682","BB_0331_-_hypothetical_protein",6.51424116116601,0.0313502708886304,"Chromosome","Stationary",26.1722,"Stationary Sample 8",1.41784023038548
"683","BB_0331_-_hypothetical_protein",6.51424116116601,0.0313502708886304,"Chromosome","Mid",71.7287,"Mid Sample 5",1.85569295981993
"684","BB_0331_-_hypothetical_protein",6.51424116116601,0.0313502708886304,"Chromosome","Mid",46.1628,"Mid Sample 6",1.6642921430348
"685","BB_0337_eno_enolase",23.4200970693238,0.00146406560320775,"Chromosome","Mid",918.035,"Mid Sample 4",2.96285923895408
"686","BB_0337_eno_enolase",23.4200970693238,0.00146406560320775,"Chromosome","Stationary",686.717,"Stationary Sample 7",2.83677779868998
"687","BB_0337_eno_enolase",23.4200970693238,0.00146406560320775,"Chromosome","Early",1170.63,"Early Sample 1",3.06841964968377
"688","BB_0337_eno_enolase",23.4200970693238,0.00146406560320775,"Chromosome","Stationary",593.302,"Stationary Sample 8",2.77327581233122
"689","BB_0337_eno_enolase",23.4200970693238,0.00146406560320775,"Chromosome","Stationary",832.922,"Stationary Sample 9",2.92060433327273
