"","Genetic.Elements","Gene","stage","counts","Sample","logCounts"
"4070","lp54","BB_A21_-_PF-49_protein","Early",739.111,"Early Sample 3",2.86870966582035
"4071","lp54","BB_A23_-_hypothetical_protein","Early",136.722,"Early Sample 3",2.13583840271598
"4072","lp54","BB_A24_dbpA_decorin-binding_protein_A","Early",23.6072,"Early Sample 3",1.37304447938446
"4073","lp54","BB_A25_dbpB_decorin-binding_protein_B","Early",6.92827,"Early Sample 3",0.840624804128407
"4074","lp54","BB_A30_-_hypothetical_protein","Early",616.86,"Early Sample 3",2.79018660953317
"4075","lp54","BB_A31_-_pbsx_family_phage_terminase","Early",177.314,"Early Sample 3",2.24874302709956
"4076","lp54","BB_A32_-_hypothetical_protein","Early",143.161,"Early Sample 3",2.15582472333745
"4077","lp54","BB_A33_-_lipoprotein","Early",3.60726,"Early Sample 3",0.557177446032214
"4078","lp54","BB_A34_-_extracellular_solute-binding_protein,_family_5","Early",2.5477,"Early Sample 3",0.406148287079636
"4079","lp54","BB_A36_-_lipoprotein","Early",8.98472,"Early Sample 3",0.95350454729366
"4080","lp54","BB_A37_-_hypothetical_protein","Early",3.03247,"Early Sample 3",0.481796513116878
"4081","lp54","BB_A38_-_phage_portal_protein","Early",274.812,"Early Sample 3",2.43903569279798
"4082","lp54","BB_A40_-_hypothetical_protein","Early",131.014,"Early Sample 3",2.11731770632659
"4083","lp54","BB_A41_-_hypothetical_protein","Early",147.546,"Early Sample 3",2.16892744018993
"4084","lp54","BB_A42_-_hypothetical_protein","Early",88.8319,"Early Sample 3",1.94856895120826
"4085","lp54","BB_A43_-_hypothetical_protein","Early",411.978,"Early Sample 3",2.61487402493191
"4086","lp54","BB_A45_-_hypothetical_protein","Early",158.413,"Early Sample 3",2.19979081864614
"4087","lp54","BB_A46_-_hypothetical_protein","Early",135.293,"Early Sample 3",2.13127532697443
"4088","lp54","BB_A47_-_hypothetical_protein","Early",59.2771,"Early Sample 3",1.77288694860142
"4089","lp54","BB_A48_-_hypothetical_protein","Early",53.5552,"Early Sample 3",1.72880164550709
"4090","lp54","BB_A49_-_hypothetical_protein","Early",38.8725,"Early Sample 3",1.58964247223123
"4091","lp54","BB_A51_-_hypothetical_protein","Early",50.9222,"Early Sample 3",1.70690715828132
"4092","lp54","BB_A52_-_outer_membrane_protein","Early",573.311,"Early Sample 3",2.75839027457333
"4093","lp54","BB_A53_-_Bbs27_protein","Early",556.737,"Early Sample 3",2.74565008489929
"4094","lp54","BB_A54_-_hypothetical_protein","Early",613.928,"Early Sample 3",2.78811744111476
"4095","lp54","BB_A57_-_P45-13","Early",61.155,"Early Sample 3",1.78643197050784
"4096","lp54","BB_A58_-_hypothetical_protein","Early",1.865339,"Early Sample 3",0.27075777043447
"4097","lp54","BB_A59_-_hypothetical_protein","Early",27162.8,"Early Sample 3",4.43397453592776
"4098","lp54","BB_A60_-_surface_lipoprotein_P27","Early",302.982,"Early Sample 3",2.48141682806376
"4099","lp54","BB_A61_-_hypothetical_protein","Early",747.078,"Early Sample 3",2.87336594746619
"4100","lp54","BB_A62_lp6.6_6.6_kDa_lipoprotein","Early",8486.59,"Early Sample 3",3.92873322126011
"4101","lp54","BB_A64_-_P35_antigen","Early",9.12542,"Early Sample 3",0.960252862113142
"4102","lp54","BB_A65_-_lipoprotein","Early",3.48581,"Early Sample 3",0.542303711460045
"4103","lp54","BB_A66_-_outer_surface_protein","Early",49.7876,"Early Sample 3",1.69712119171273
"4104","lp54","BB_A68_cspA_complement_regulator-acquiring_surface_protein_1","Early",2088.49,"Early Sample 3",3.3198324001397
"4105","lp54","BB_A69_-_putative_surface_protein","Early",799.371,"Early Sample 3",2.90274838864709
"4106","lp54","BB_A73_-_antigen_P35","Early",20.7375,"Early Sample 3",1.31675639903242
"4107","lp54","BB_A74_osm28_outer_membrane_porin_OMS28","Early",5080.48,"Early Sample 3",3.70590474604442
"4108","lp54","BB_A76_thyX_FAD-dependent_thymidylate_synthase","Early",522.481,"Early Sample 3",2.71807050196933
"4109","lp56","BB_Q0091_-_hypothetical_protein","Early",27.4004,"Early Sample 3",1.43775690283954
"4110","lp56","BB_Q03_-_outer_membrane_protein","Early",30.9681,"Early Sample 3",1.49091456070621
"4111","lp56","BB_Q05_-_antigen,_P35","Early",8.00787,"Early Sample 3",0.90351701417894
"4112","lp56","BB_Q06_-_membrane_protein","Early",470.041,"Early Sample 3",2.67213574154669
"4113","lp56","BB_Q07_-_plasmid_partition_protein","Early",45.3331,"Early Sample 3",1.65641541830556
"4114","lp56","BB_Q08_-_PF-32_protein","Early",6.53999,"Early Sample 3",0.815577084264919
"4115","lp56","BB_Q09_-_hypothetical_protein","Early",4.93277,"Early Sample 3",0.693090866108901
"4116","lp56","BB_Q12_-_hypothetical_protein","Early",2.22201,"Early Sample 3",0.346746009121071
"4117","lp56","BB_Q13_-_hypothetical_protein","Early",4.66348,"Early Sample 3",0.668710118568957
"4118","lp56","BB_Q14_-_hypothetical_protein","Early",2.93037,"Early Sample 3",0.466922459539525
"4119","lp56","BB_Q15_-_hypothetical_protein","Early",5.58652,"Early Sample 3",0.747141357899153
"4120","lp56","BB_Q17_-_hypothetical_protein","Early",1.62072,"Early Sample 3",0.209707991431788
"4121","lp56","BB_Q18_-_hypothetical_protein","Early",3.2116,"Early Sample 3",0.506721449243487
"4122","lp56","BB_Q19_-_hypothetical_protein","Early",6.74601,"Early Sample 3",0.829046980633438
"4123","lp56","BB_Q20_-_hypothetical_protein","Early",6.01897,"Early Sample 3",0.779522178701609
"4124","lp56","BB_Q21_-_hypothetical_protein","Early",4.72169,"Early Sample 3",0.674097470309657
"4125","lp56","BB_Q22_-_hypothetical_protein","Early",4.66249,"Early Sample 3",0.668617913353049
"4126","lp56","BB_Q23_-_hypothetical_protein","Early",6.14389,"Early Sample 3",0.788443431499259
"4127","lp56","BB_Q24_-_hypothetical_protein","Early",3.95855,"Early Sample 3",0.597536134835149
"4128","lp56","BB_Q25_-_hypothetical_protein","Early",12.415,"Early Sample 3",1.09394672389058
"4129","lp56","BB_Q26_-_hypothetical_protein","Early",98.885,"Early Sample 3",1.99513041787328
"4130","lp56","BB_Q27_-_hypothetical_protein","Early",57.2124,"Early Sample 3",1.75749016634449
"4131","lp56","BB_Q28_-_hypothetical_protein","Early",24.809,"Early Sample 3",1.39460925910355
"4132","lp56","BB_Q29_-_hypothetical_protein","Early",28.3734,"Early Sample 3",1.45291138065888
"4133","lp56","BB_Q30_blyA_holin_protein","Early",37.3443,"Early Sample 3",1.57222432322082
"4134","lp56","BB_Q31_blyB_holin_protein","Early",74.4042,"Early Sample 3",1.87159745147788
"4135","lp56","BB_Q32_-_hypothetical_protein","Early",81.7529,"Early Sample 3",1.91250316722418
"4136","lp56","BB_Q33_-_hypothetical_protein","Early",140.834,"Early Sample 3",2.14870751439305
"4137","lp56","BB_Q34_bdrW_protein_BdrW_protein","Early",163.268,"Early Sample 3",2.21290107276326
"4138","lp56","BB_Q35_mlpJ_protein_MlpJ","Early",64.538,"Early Sample 3",1.80981550270993
"4139","lp56","BB_Q37_-_hypothetical_protein","Early",4.8954,"Early Sample 3",0.689788183513086
"4140","lp56","BB_Q38_-_hypothetical_protein","Early",296.442,"Early Sample 3",2.47193973465152
"4141","lp56","BB_Q39_-_hypothetical_protein","Early",129.179,"Early Sample 3",2.1111919182613
"4142","lp56","BB_Q40_-_PF-32_protein","Early",239.949,"Early Sample 3",2.38011894432726
"4143","lp56","BB_Q42_bdrV_protein_BdrV","Early",425.74,"Early Sample 3",2.62914445582237
"4144","lp56","BB_Q43_bppA_protein_BppA","Early",4.71214,"Early Sample 3",0.673218185073663
"4145","lp56","BB_Q44_bppB_protein_BppB","Early",3.89329,"Early Sample 3",0.590316754272742
"4146","lp56","BB_Q45_bppC_protein_BppC","Early",1.452742,"Early Sample 3",0.162188492532479
"4147","lp56","BB_Q47_erpX_protein_ErpX","Early",38.7754,"Early Sample 3",1.58855628661193
"4148","lp56","BB_Q48_-_hypothetical_protein","Early",87.8596,"Early Sample 3",1.94378922171341
"4149","lp56","BB_Q49_-_hypothetical_protein","Early",44.7608,"Early Sample 3",1.65089783997608
"4150","lp56","BB_Q50_-_phage_terminase_large_subunit","Early",9.57531,"Early Sample 3",0.981152843122125
"4151","lp56","BB_Q52_-_hypothetical_protein","Early",8.61549,"Early Sample 3",0.935279982682999
"4152","lp56","BB_Q53_-_hypothetical_protein","Early",2.5518,"Early Sample 3",0.406846633097667
"4153","lp56","BB_Q54_-_hypothetical_protein","Early",3.59022,"Early Sample 3",0.555121061909401
"4154","lp56","BB_Q62_-_hypothetical_protein","Early",1,"Early Sample 3",0
"4155","lp56","BB_Q67_-_adenine_specific_DNA_methyltransferase","Early",36.8872,"Early Sample 3",1.56687569044771
"4156","lp56","BB_Q85_-_hypothetical_protein","Early",3.96063,"Early Sample 3",0.597764272734056
"4157","lp56","BB_Q88_-_hypothetical_protein","Early",3.97106,"Early Sample 3",0.598906449005977
"4158","lp56","BB_Q89_-_lipoprotein","Early",4.62194,"Early Sample 3",0.664824303359004
"4159","Chromosome","BB_0001_-_hypothetical_protein","Mid",13.1266,"Mid Sample 4",1.11815225141669
"4160","Chromosome","BB_0002_-_hypothetical_protein","Mid",357.267,"Mid Sample 4",2.55299290318879
"4161","Chromosome","BB_0004_-_phosphoglucomutase","Mid",123.338,"Mid Sample 4",2.09109690180063
"4162","Chromosome","BB_0005_trpS_tryptophan--tRNA_ligase","Mid",299.496,"Mid Sample 4",2.4763910264264
"4163","Chromosome","BB_0006_-_membrane_protein","Mid",2034.75,"Mid Sample 4",3.3085110571533
"4164","Chromosome","BB_0007_-_hypothetical_protein","Mid",671.169,"Mid Sample 4",2.82683188906043
"4165","Chromosome","BB_0008_-_hypothetical_protein","Mid",154.142,"Mid Sample 4",2.18792098967872
"4166","Chromosome","BB_0009_-_hypothetical_protein","Mid",139.175,"Mid Sample 4",2.14356122997898
"4167","Chromosome","BB_0010_-_holo-acyl-carrier_protein_synthase","Mid",453.536,"Mid Sample 4",2.65661176544424
"4168","Chromosome","BB_0011_-_hypothetical_protein","Mid",632.635,"Mid Sample 4",2.80115321522179
"4169","Chromosome","BB_0012_truA_tRNA_pseudouridine_synthase_A","Mid",330.948,"Mid Sample 4",2.519759760884
"4170","Chromosome","BB_0013_-_hypothetical_protein","Mid",163.12,"Mid Sample 4",2.21250721277008
"4171","Chromosome","BB_0014_priA_primosomal_protein_N","Mid",89.1925,"Mid Sample 4",1.95032833704926
"4172","Chromosome","BB_0015_udk_uridine_kinase","Mid",1081.74,"Mid Sample 4",3.03412288911237
"4173","Chromosome","BB_0016_-_GlpE_protein","Mid",2263.28,"Mid Sample 4",3.35473828569695
"4174","Chromosome","BB_0017_-_integral_membrane_protein","Mid",49.0147,"Mid Sample 4",1.69032634883374
"4175","Chromosome","BB_0018_-_ribosomal_large_subunit_pseudouridine_synthase_D","Mid",325.3,"Mid Sample 4",2.51228406328185
"4176","Chromosome","BB_0019_-_hypothetical_protein","Mid",1759.49,"Mid Sample 4",3.2453868028807
"4177","Chromosome","BB_0020_-_diphosphate--fructose-6-phosphate_1-phosphotransferase","Mid",1687.87,"Mid Sample 4",3.22733899415172
"4178","Chromosome","BB_0022_ruvB_Holliday_junction_DNA_helicase_RuvB","Mid",615.501,"Mid Sample 4",2.789228762863
"4179","Chromosome","BB_0023_ruvA_Holliday_junction_DNA_helicase_RuvA","Mid",513.335,"Mid Sample 4",2.71040087616153
"4180","Chromosome","BB_0024_-_hypothetical_protein","Mid",505.245,"Mid Sample 4",2.70350202434834
"4181","Chromosome","BB_0025_-_transcriptional_regulator","Mid",431.798,"Mid Sample 4",2.63528062643968
"4182","Chromosome","BB_0026_-_bifunctional_methylenetetrahydrofolate_dehydrogenase/methenyltetrahydrofolate_cyclohydrolase","Mid",450.443,"Mid Sample 4",2.65363984225922
"4183","Chromosome","BB_0027_-_hypothetical_protein","Mid",1573.11,"Mid Sample 4",3.19675909180493
"4184","Chromosome","BB_0028_-_hypothetical_protein","Mid",1110.56,"Mid Sample 4",3.04554202705828
"4185","Chromosome","BB_0029_-_hypothetical_protein","Mid",355.063,"Mid Sample 4",2.5503054181956
"4186","Chromosome","BB_0030_lepB_signal_peptidase_I","Mid",614.9,"Mid Sample 4",2.78880449304465
"4187","Chromosome","BB_0031_lepB_signal_peptidase_I","Mid",601.212,"Mid Sample 4",2.77902764038089
"4188","Chromosome","BB_0032_-_hypothetical_protein","Mid",210.223,"Mid Sample 4",2.32268022942124
"4189","Chromosome","BB_0033_smpB_SsrA-binding_protein","Mid",212.775,"Mid Sample 4",2.32792059918755
"4190","Chromosome","BB_0034_-_outer_membrane_protein_P13","Mid",10134.1,"Mid Sample 4",4.00578518545237
"4191","Chromosome","BB_0035_-_DNA_topoisomerase_IV_subunit_A","Mid",566.244,"Mid Sample 4",2.75300361320067
"4192","Chromosome","BB_0036_-_DNA_topoisomerase_IV_subunit_B","Mid",844.628,"Mid Sample 4",2.92666547448876
"4193","Chromosome","BB_0037_-_1-acyl-sn-glycerol-3-phosphate_acyltransferase","Mid",2004.44,"Mid Sample 4",3.30199306080659
"4194","Chromosome","BB_0038_-_hypothetical_protein","Mid",1048.09,"Mid Sample 4",3.02039857732818
"4195","Chromosome","BB_0039_-_hypothetical_protein","Mid",1169.38,"Mid Sample 4",3.0679556617914
"4196","Chromosome","BB_0040_cheR_chemotaxis_protein_methyltransferase","Mid",54.7959,"Mid Sample 4",1.73874806443347
"4197","Chromosome","BB_0042_phoU_phosphate-specific_transport_system_accessory_protein_PhoU","Mid",844.534,"Mid Sample 4",2.92661713847204
"4198","Chromosome","BB_0043_-_hypothetical_protein","Mid",900.065,"Mid Sample 4",2.95427387401931
"4199","Chromosome","BB_0044_-_hypothetical_protein","Mid",1201.47,"Mid Sample 4",3.07971293119725
"4200","Chromosome","BB_0045_-_P115_protein","Mid",190.355,"Mid Sample 4",2.27956428878837
"4201","Chromosome","BB_0046_rnhB_ribonuclease_HII","Mid",191.91,"Mid Sample 4",2.28309760543722
"4202","Chromosome","BB_0047_-_hypothetical_protein","Mid",4226.93,"Mid Sample 4",3.62602505576243
"4203","Chromosome","BB_0050_-_hypothetical_protein","Mid",171.837,"Mid Sample 4",2.23511668199654
"4204","Chromosome","BB_0051_-_integral_membrane_protein","Mid",129.862,"Mid Sample 4",2.11348208714197
"4205","Chromosome","BB_0052_-_tRNA/rRNA_methyltransferase","Mid",125.771,"Mid Sample 4",2.09958051398783
"4206","Chromosome","BB_0053_ung_uracil-DNA_glycosylase","Mid",32.0123,"Mid Sample 4",1.50531687818737
"4207","Chromosome","BB_0054_-_protein-export_membrane_protein_SecG","Mid",5910.36,"Mid Sample 4",3.77161393456177
"4208","Chromosome","BB_0055_tpiA_triosephosphate_isomerase","Mid",2932.34,"Mid Sample 4",3.46721432461951
"4209","Chromosome","BB_0056_pgk_phosphoglycerate_kinase","Mid",3014.02,"Mid Sample 4",3.47914612981697
"4210","Chromosome","BB_0057_gap_glyceraldehyde_3-phosphate_dehydrogenase","Mid",4286.83,"Mid Sample 4",3.63213626132127
"4211","Chromosome","BB_0058_-_hypothetical_protein","Mid",710.133,"Mid Sample 4",2.85133969485533
"4212","Chromosome","BB_0059_-_CBS_domain-containing_protein","Mid",1171.02,"Mid Sample 4",3.06856431250658
"4213","Chromosome","BB_0060_-_endoribonuclease","Mid",2891.42,"Mid Sample 4",3.46111118071736
"4214","Chromosome","BB_0061_trx_thioredoxin","Mid",2598.71,"Mid Sample 4",3.41475781762073
"4215","Chromosome","BB_0062_-_rRNA_small_subunit_methyltransferase_E","Mid",22.313,"Mid Sample 4",1.34855796543646
"4216","Chromosome","BB_0063_-_hypothetical_protein","Mid",535.242,"Mid Sample 4",2.72855018482809
"4217","Chromosome","BB_0064_fmt_methionyl-tRNA_formyltransferase","Mid",897.261,"Mid Sample 4",2.95291879128504
"4218","Chromosome","BB_0065_def_peptide_deformylase","Mid",1215.22,"Mid Sample 4",3.0846549084997
"4219","Chromosome","BB_0066_-_hypothetical_protein","Mid",1444.66,"Mid Sample 4",3.15976564813177
"4220","Chromosome","BB_0067_-_peptidase","Mid",3838.26,"Mid Sample 4",3.58413439008178
"4221","Chromosome","BB_0068_-_haloacid_dehalogenase-like_hydrolase","Mid",759.99,"Mid Sample 4",2.88080787784212
"4222","Chromosome","BB_0069_-_aminopeptidase_II","Mid",1066.67,"Mid Sample 4",3.02803008076838
"4223","Chromosome","BB_0070_-_hypothetical_protein","Mid",1647.08,"Mid Sample 4",3.21671469371425
"4224","Chromosome","BB_0071_-_membrane_protein","Mid",399.655,"Mid Sample 4",2.60168525070719
"4225","Chromosome","BB_0072_-_membrane_protein","Mid",292.084,"Mid Sample 4",2.46550776751094
"4226","Chromosome","BB_0073_-_hypothetical_protein","Mid",166.978,"Mid Sample 4",2.22265925493205
"4227","Chromosome","BB_0074_prfB_peptide_chain_release_factor_2","Mid",1067.55,"Mid Sample 4",3.02838822488261
"4228","Chromosome","BB_0075_-_hypothetical_protein","Mid",307.206,"Mid Sample 4",2.48742969359074
"4229","Chromosome","BB_0076_ftsY_signal_recognition_particle-docking_protein_FtsY","Mid",163.534,"Mid Sample 4",2.21360805960972
"4230","Chromosome","BB_0077_-_hypothetical_protein","Mid",192.628,"Mid Sample 4",2.2847194155074
"4231","Chromosome","BB_0080_-_ABC_transporter_ATP-binding_protein","Mid",86.6851,"Mid Sample 4",1.93794445452481
"4232","Chromosome","BB_0081_-_efflux_ABC_transporter_permease","Mid",48.7225,"Mid Sample 4",1.68772956427895
"4233","Chromosome","BB_0082_-_hypothetical_protein","Mid",751.287,"Mid Sample 4",2.87580587402928
"4234","Chromosome","BB_0083_-_hypothetical_protein","Mid",924.41,"Mid Sample 4",2.96586463490457
"4235","Chromosome","BB_0084_-_cysteine_desulfurase","Mid",727.463,"Mid Sample 4",2.86181090926692
"4236","Chromosome","BB_0085_-_hypothetical_protein","Mid",144.624,"Mid Sample 4",2.16024036904894
"4237","Chromosome","BB_0086_-_Mg_chelatase-like_protein","Mid",170.004,"Mid Sample 4",2.23045913995175
"4238","Chromosome","BB_0087_-_L-lactate_dehydrogenase","Mid",2410.49,"Mid Sample 4",3.38210533413729
"4239","Chromosome","BB_0088_-_elongation_factor_EF-4","Mid",1233.77,"Mid Sample 4",3.09123420585539
"4240","Chromosome","BB_0089_-_hypothetical_protein","Mid",1745.78,"Mid Sample 4",3.24198951382204
"4241","Chromosome","BB_0090_-_V-type_ATP_synthase_subunit_K","Mid",2797.94,"Mid Sample 4",3.44683839709351
"4242","Chromosome","BB_0091_-_V-type_ATP_synthase_subunit_I","Mid",2635.01,"Mid Sample 4",3.42078226772184
"4243","Chromosome","BB_0092_-_V-type_ATPase_subunit_D","Mid",1463.58,"Mid Sample 4",3.16541646616782
"4244","Chromosome","BB_0093_-_V-type_ATP_synthase_subunit_B","Mid",2158.52,"Mid Sample 4",3.33415607701332
"4245","Chromosome","BB_0094_-_ATP_synthase_subunit_A","Mid",1075,"Mid Sample 4",3.03140846425162
"4246","Chromosome","BB_0095_-_hypothetical_protein","Mid",1472.28,"Mid Sample 4",3.16799041250892
"4247","Chromosome","BB_0096_-_V-type_ATP_synthase_subunit_E","Mid",2152.56,"Mid Sample 4",3.3329552657265
"4248","Chromosome","BB_0097_-_hypothetical_protein","Mid",3048.71,"Mid Sample 4",3.48411611528382
"4249","Chromosome","BB_0098_-_endonuclease_MutS2","Mid",112.362,"Mid Sample 4",2.0506194608716
"4250","Chromosome","BB_0099_rsgA_ribosome_biogenesis_GTPase_RsgA","Mid",402.305,"Mid Sample 4",2.60455543018229
"4251","Chromosome","BB_0100_murI_glutamate_racemase","Mid",1031.3,"Mid Sample 4",3.01338501774969
"4252","Chromosome","BB_0101_asnS_asparagine--tRNA_ligase","Mid",270.86,"Mid Sample 4",2.43274487412905
"4253","Chromosome","BB_0102_-_hypothetical_protein","Mid",397.747,"Mid Sample 4",2.59960691267221
"4254","Chromosome","BB_0103_-_hypothetical_protein","Mid",501.638,"Mid Sample 4",2.70039042767358
"4255","Chromosome","BB_0104_-_periplasmic_serine_protease_DO","Mid",1723.41,"Mid Sample 4",3.23638860858879
"4256","Chromosome","BB_0105_map_methionine_aminopeptidase","Mid",1072.24,"Mid Sample 4",3.0302920045823
"4257","Chromosome","BB_0106_-_hypothetical_protein","Mid",1007.8,"Mid Sample 4",3.00337435401975
